yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000145_eps_1_255.vnnlib,12.183000343,unsat,10.898224721
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000312_eps_1_255.vnnlib,11.263461424,unsat,11.055666919
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000209_eps_1_255.vnnlib,28.344318635,timeout,313.603265038
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000305_eps_1_255.vnnlib,14.304611728,unsat,14.082752631
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000063_eps_1_255.vnnlib,11.446301993,unsat,11.211865953
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000083_eps_1_255.vnnlib,18.638260967,unsat,18.061145723
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000136_eps_1_255.vnnlib,11.536827825,unsat,11.493445064
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000170_eps_1_255.vnnlib,11.668782033,unsat,11.161128878
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000171_eps_1_255.vnnlib,11.488726989,unsat,11.104736604
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000142_eps_1_255.vnnlib,11.704818523,unsat,10.926552294
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000322_eps_1_255.vnnlib,11.485530882,unsat,11.081308750
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000426_eps_1_255.vnnlib,26.537119046,timeout,314.512360165
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000386_eps_1_255.vnnlib,11.200670732,unsat,11.541821468
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000059_eps_1_255.vnnlib,11.517172222,unsat,11.214934942
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000408_eps_1_255.vnnlib,11.446017626,unsat,11.153990777
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000068_eps_1_255.vnnlib,11.392736611,unsat,11.295743424
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000062_eps_1_255.vnnlib,29.504330732,timeout,319.294967651
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000280_eps_1_255.vnnlib,11.438917841,unsat,11.168897275
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000243_eps_1_255.vnnlib,11.274169743,unsat,11.040138006
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000397_eps_1_255.vnnlib,11.206868215,unsat,11.365834723
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000102_eps_1_255.vnnlib,12.395551486,unsat,11.108742007
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000176_eps_1_255.vnnlib,11.273730986,unsat,11.483357106
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000115_eps_1_255.vnnlib,11.623966196,unsat,11.126637401
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000239_eps_1_255.vnnlib,11.228781110,unsat,10.951755153
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000286_eps_1_255.vnnlib,11.206336547,unsat,11.021031093
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000461_eps_1_255.vnnlib,11.743588218,unsat,11.265979049
yolo,./benchmarks/yolo/onnx/TinyYOLO.onnx,./benchmarks/yolo/vnnlib/TinyYOLO_prop_000344_eps_1_255.vnnlib,11.886760361,unsat,11.000746109
